,Position_2,Position_3,Amplitude_1,Amplitude_2,Amplitude_3,Frame,Time,SisterPairID,SisterID,movieID
0.926338319,2.448489394,1.391232203,0.006199198,0.005938011,0.015196773,168,345.69,41,1,17
0.925237629,2.436568098,1.481361744,0.005801943,0.005539769,0.01425374,169,347.76,41,1,17
0.830316198,2.463039504,1.52081898,0.006855152,0.006471891,0.016619753,170,349.83,41,1,17
0.846788532,2.447107026,1.56691,0.006000186,0.005671664,0.014568867,171,351.9,41,1,17
0.912637665,2.451115824,1.514040747,0.005219937,0.005010259,0.012901749,172,353.97,41,1,17
1.025482886,2.443378638,1.38411954,0.005503508,0.005365937,0.013852509,173,356.04,41,1,17
1.063899778,2.522597647,1.374072217,0.005654123,0.005525001,0.014268047,174,358.11,41,1,17
1.192726662,2.547020979,1.480842671,0.004922633,0.004839,0.012508403,175,360.18,41,1,17
1.344052572,2.515790167,1.419936782,0.004281038,0.004195305,0.010839095,176,362.25,41,1,17
1.340853117,2.552049489,1.402606043,0.003563434,0.003503213,0.009056284,177,364.32,41,1,17
1.369682343,2.507054219,1.471348382,0.002834933,0.002767769,0.007147528,178,366.39,41,1,17
1.410023202,2.545962315,1.442852163,0.004555032,0.004451395,0.011495837,179,368.46,41,1,17
1.419254985,2.516413326,1.394423956,0.004437296,0.0042972,0.011081983,180,370.53,41,1,17
1.499659108,2.388043753,1.57221542,0.004340233,0.004172321,0.010746752,181,372.6,41,1,17
1.518309305,2.300035628,1.566063792,0.005051819,0.004858093,0.012513828,182,374.67,41,1,17
1.529006512,2.335412075,1.46645645,0.004311043,0.004140947,0.010664649,183,376.74,41,1,17
1.510723415,2.340640309,1.476617413,0.0048036,0.004587687,0.011803544,184,378.81,41,1,17
1.549148765,2.320027595,1.520519453,0.004668073,0.004432258,0.011392586,185,380.88,41,1,17
1.427542488,2.453763306,1.499679498,0.005393087,0.005138245,0.013214866,186,382.95,41,1,17
1.319129739,2.440827359,1.524462584,0.004213054,0.004018647,0.010338368,187,385.02,41,1,17
1.301559916,2.482917922,1.584214609,0.004610134,0.00437551,0.01124637,188,387.09,41,1,17
1.309576882,2.549499426,1.587477577,0.004682545,0.004464012,0.011482898,189,389.16,41,1,17
1.336608678,2.512903927,1.6744829,0.004472653,0.004157687,0.010648,190,391.23,41,1,17
1.283708589,2.505556724,1.674247374,0.005277429,0.004807889,0.012268429,191,393.3,41,1,17
1.3397784,2.467892415,1.616216332,0.004369435,0.004004079,0.01022849,192,395.37,41,1,17
1.220577219,2.510810224,1.606732858,0.005542714,0.004986188,0.012693532,193,397.44,41,1,17
1.230318207,2.517771954,1.629215702,0.005558405,0.005000771,0.012731061,194,399.51,41,1,17
1.292002473,2.564702742,1.64662738,0.005933212,0.005445465,0.013913894,195,401.58,41,1,17
1.252606178,2.687062445,1.701605905,0.006471145,0.005810886,0.014787302,196,403.65,41,1,17
1.3506766,2.678782733,1.592235032,0.005785842,0.005142355,0.013060561,197,405.72,41,1,17
1.449515372,2.735515995,1.663234489,0.00516113,0.004548002,0.011531832,198,407.79,41,1,17
1.564218717,2.695525059,1.583488991,0.00508836,0.004429042,0.011202355,199,409.86,41,1,17
1.675961915,2.71555894,1.530271858,0.007055035,0.006137379,0.015519952,200,411.93,41,1,17
1.783396027,2.672823845,1.567387653,0.006568959,0.005711188,0.014440959,201,414,41,1,17
1.826930191,2.76446072,1.559641803,0.005848505,0.005081657,0.012847412,202,416.07,41,1,17
1.814747481,2.764088648,1.499311582,0.004911416,0.004264934,0.010781376,203,418.14,41,1,17
1.80669401,2.80381097,1.494744756,0.005090817,0.004418157,0.011166909,204,420.21,41,1,17
1.876582569,2.755755634,1.496367185,0.006089687,0.005281919,0.013348849,205,422.28,41,1,17
2.14661993,2.758303044,1.473596659,0.004874078,0.004224897,0.010676895,206,424.35,41,1,17
2.393342594,2.639155625,1.472307212,0.005964303,0.005166816,0.013055532,207,426.42,41,1,17
2.493676756,2.759100915,1.464614705,0.004239843,0.003670845,0.009274288,208,428.49,41,1,17
2.68761328,2.603610272,1.383334928,0.004611405,0.003990263,0.010079853,209,430.56,41,1,17
2.744805231,2.614861595,1.331081602,0.004381946,0.003789465,0.009571811,210,432.63,41,1,17
2.796573684,2.583204332,1.258666491,0.004036485,0.003488706,0.008810899,211,434.7,41,1,17
2.795564038,2.605844631,1.245923072,0.004531568,0.003914222,0.009884388,212,436.77,41,1,17
2.912003807,2.576323112,1.242972246,0.004321631,0.00373101,0.009420107,213,438.84,41,1,17
2.996915896,2.545943564,1.278195497,0.004305713,0.003714903,0.009378898,214,440.91,41,1,17
3.089973452,2.490312819,1.224795684,0.004134071,0.003564953,0.008998335,215,442.98,41,1,17
3.218670832,2.423154787,1.277813038,0.003419086,0.002946743,0.007437134,216,445.05,41,1,17
3.271532695,2.461017209,1.256430556,0.003510794,0.003023977,0.007631313,217,447.12,41,1,17
3.326819261,2.458510756,1.307903521,0.00418305,0.003601053,0.009086521,218,449.19,41,1,17
3.380610225,2.494052269,1.266516728,0.003666853,0.003154772,0.007959519,219,451.26,41,1,17
3.433572634,2.46931842,1.293102991,0.003757595,0.003231089,0.008150879,220,453.33,41,1,17
3.45187869,2.476720491,1.370286386,0.003357353,0.002885233,0.007277891,221,455.4,41,1,17
3.573284046,2.532682839,1.353191209,0.003745452,0.003217023,0.00811366,222,457.47,41,1,17
3.60664106,2.610563653,1.228373981,0.003436437,0.002949947,0.007439078,223,459.54,41,1,17
3.64774706,2.670541271,1.230260989,0.003430895,0.002943566,0.00742195,224,461.61,41,1,17
3.612920073,2.807840215,1.257219301,0.003366083,0.002886283,0.007277001,225,463.68,41,1,17
3.778193585,2.735220664,1.318388156,0.004308889,0.003692705,0.009308986,226,465.75,41,1,17
3.892459359,2.655171389,1.222154651,0.005451332,0.004669258,0.011769641,227,467.82,41,1,17
4.112208351,2.557169343,1.164526962,0.004210972,0.003604967,0.00908578,228,469.89,41,1,17
4.211456465,2.405066735,1.188044685,0.004891813,0.004185595,0.010547681,229,471.96,41,1,17
4.2526596,2.275015744,1.220843577,0.004818961,0.004121038,0.010383747,230,474.03,41,1,17
4.253694606,2.238860268,1.196155886,0.004615232,0.003944466,0.009937921,231,476.1,41,1,17
4.28396544,2.279116429,1.036045835,0.005963498,0.005094151,0.012833133,232,478.17,41,1,17
4.247858189,2.422865307,1.020543482,0.005872097,0.005013424,0.012628434,233,480.24,41,1,17
4.22166108,2.477442311,1.07852476,0.006717176,0.005731782,0.01443653,234,482.31,41,1,17
4.230139607,2.434424431,0.985146068,0.006969743,0.005944238,0.014969378,235,484.38,41,1,17
4.225884894,2.406073143,0.988228247,0.005536322,0.004759231,0.012005831,236,486.45,41,1,17
4.18405389,2.479834375,0.989148463,0.005151882,0.004520634,0.011452332,237,488.52,41,1,17
4.100539416,2.585571176,1.136690057,0.00583334,0.005022866,0.012675569,238,490.59,41,1,17
4.110144168,2.53334582,1.019439312,0.006027726,0.00523748,0.013241037,239,492.66,41,1,17
4.025400525,2.52036005,1.006299195,0.006368889,0.005518111,0.013943118,240,494.73,41,1,17
4.101625247,2.389036205,1.192676284,0.006512434,0.005441067,0.013640124,241,496.8,41,1,17
4.226345279,2.480798694,1.062743111,0.005191112,0.004503614,0.011382658,242,498.87,41,1,17
4.252172646,2.448234557,1.226946024,0.00477519,0.00412957,0.010429767,243,500.94,41,1,17
4.419945974,2.533036805,1.063409307,0.005013414,0.004311514,0.010876438,244,503.01,41,1,17
4.656065424,2.387210291,1.035518155,0.005156618,0.004469743,0.011294524,245,505.08,41,1,17
4.559385109,2.574539416,0.893334143,0.004971584,0.004300447,0.010862982,246,507.15,41,1,17
4.619918396,2.657263236,0.863284667,0.005125875,0.004453489,0.011259575,247,509.22,41,1,17
4.857904566,2.440198856,0.833944986,0.005752781,0.005089911,0.012916359,248,511.29,41,1,17
5.063502354,2.349922205,0.838724435,0.005675007,0.005049962,0.0128287,249,513.36,41,1,17
5.232292343,2.382949482,0.770577075,0.004259983,0.003764539,0.009550719,250,515.43,41,1,17
5.326609515,2.332188267,0.63510707,0.004973367,0.0044105,0.011197087,251,517.5,41,1,17
5.308965373,2.400592741,0.612893901,0.00422839,0.003725997,0.009446858,252,519.57,41,1,17
5.382286738,2.380087079,0.650173016,0.002647428,0.002322659,0.005883747,253,521.64,41,1,17
5.376954448,2.367368334,0.595895756,0.004939711,0.004385045,0.011134056,254,523.71,41,1,17
5.451399066,2.377275951,0.676590527,0.002904126,0.002562957,0.006500312,255,525.78,41,1,17
5.601307572,2.296934693,0.689843259,0.003044291,0.002720638,0.006917308,256,527.85,41,1,17
5.724289323,2.264271202,0.63058346,0.003095912,0.002801322,0.007139464,257,529.92,41,1,17
5.835210978,2.24420319,0.602921218,0.003353458,0.003002124,0.007636605,258,531.99,41,1,17
5.832275787,2.326814673,0.651812834,0.003916041,0.003480656,0.008840922,259,534.06,41,1,17
5.883199292,2.304232932,0.506703443,0.004053839,0.00362424,0.009216702,260,536.13,41,1,17
5.95381944,2.307757559,0.558750436,0.004427944,0.003898307,0.009884405,261,538.2,41,1,17
5.97174542,2.237690583,0.502145211,0.00471916,0.004137043,0.010479454,262,540.27,41,1,17
5.906701768,2.417368215,0.627173594,0.004621194,0.00404255,0.010235569,263,542.34,41,1,17
5.968378482,2.207754162,0.508715957,0.003898503,0.003423647,0.008674797,264,544.41,41,1,17
5.93757901,2.272241205,0.492716079,0.004304687,0.003733959,0.009435966,265,546.48,41,1,17
6.031135871,2.237417843,0.519184656,0.004509945,0.003938261,0.009964423,266,548.55,41,1,17
6.098605938,2.188130117,0.478161031,0.004588207,0.004035652,0.010225012,267,550.62,41,1,17
6.137605784,2.29585913,0.426893913,0.004053138,0.00359342,0.009119238,268,552.69,41,1,17
6.171244087,2.224506172,0.412394947,0.003549584,0.003167489,0.008048536,269,554.76,41,1,17
6.138491956,2.204205883,0.471765614,0.003832925,0.003435077,0.008730534,270,556.83,41,1,17
6.123914402,2.27259361,0.536890064,0.003416366,0.00306527,0.007794791,271,558.9,41,1,17
6.032270989,2.490834086,0.547994524,0.005634422,0.005027802,0.012778946,272,560.97,41,1,17
6.071201913,2.458153931,0.610171221,0.003519817,0.003122801,0.007927705,273,563.04,41,1,17
6.218285306,2.3968819,0.524235622,0.00428867,0.003846253,0.009785148,274,565.11,41,1,17
6.284163504,2.353559418,0.502447192,0.003251293,0.002898349,0.007365365,275,567.18,41,1,17
6.371728425,2.306051889,0.392039662,0.004253516,0.003781447,0.009605068,276,569.25,41,1,17
6.42177074,2.255732928,0.405468394,0.004199764,0.003714698,0.00942724,277,571.32,41,1,17
6.467788912,2.321785025,0.457182622,0.004296216,0.003802375,0.009650159,278,573.39,41,1,17
6.404123402,2.3887274,0.531400008,0.004128338,0.003661855,0.009296549,279,575.46,41,1,17
6.391868549,2.542147368,0.548339692,0.004327695,0.003824701,0.00970302,280,577.53,41,1,17
6.449720345,2.462581314,0.595236409,0.004081205,0.003582701,0.009075296,281,579.6,41,1,17
6.540875261,2.362436685,0.478450243,0.00396305,0.003489678,0.008841641,282,581.67,41,1,17
6.589883842,2.373531431,0.417475646,0.003663392,0.003220329,0.00815961,283,583.74,41,1,17
6.562635705,2.316743225,0.395228393,0.004175189,0.003662296,0.009276575,284,585.81,41,1,17
6.580682136,2.391659386,0.415276528,0.003982439,0.00350052,0.00887021,285,587.88,41,1,17
6.516505898,2.414774275,0.269077585,0.006433743,0.005666552,0.014366225,286,589.95,41,1,17
6.508723916,2.390781659,0.406040232,0.00582388,0.005079636,0.012853091,287,592.02,41,1,17
6.444915825,2.419461496,0.455093606,0.004906802,0.004292169,0.010866676,288,594.09,41,1,17
6.505340882,2.255574449,0.349437142,0.006777611,0.005975235,0.015151886,289,596.16,41,1,17
6.439612009,2.273542947,0.463292706,0.008116707,0.007155985,0.01814653,290,598.23,41,1,17
6.426495984,2.312277801,0.310400753,0.007282497,0.006533948,0.016626077,291,600.3,41,1,17
6.41288983,2.371245409,0.624739023,0.004103317,0.003611047,0.00915194,292,602.37,41,1,17
6.459822321,2.305228816,0.416245516,0.003812755,0.003436951,0.008752145,293,604.44,41,1,17
6.548061284,2.347134,0.427984447,0.005449338,0.004875411,0.012396763,294,606.51,41,1,17
6.752214349,2.180470284,0.187979504,0.004122122,0.003730826,0.00951867,295,608.58,41,1,17
6.762352958,2.171996065,0.315259087,0.003695931,0.003286558,0.008358046,296,610.65,41,1,17
6.75676459,2.259838898,0.28375441,0.003764662,0.0032876,0.008321182,297,612.72,41,1,17
6.792891966,2.370407906,0.349290411,0.002944744,0.002563855,0.006487214,298,614.79,41,1,17
6.822873037,2.220262237,0.242718069,0.003741727,0.003319211,0.008425727,299,616.86,41,1,17
6.794190931,2.345070227,0.373303201,0.003878906,0.003415343,0.008650382,300,618.93,41,1,17
0.232296781,-2.664626642,0.881897795,0.008977185,0.006226338,0.014783174,1,0,42,1,17
0.315095223,-2.615787645,0.906292101,0.005893116,0.00410377,0.009758496,2,2.07,42,1,17
0.256211181,-2.584657727,0.976043767,0.005699652,0.004124136,0.009937914,3,4.14,42,1,17
0.285948729,-2.53652825,0.949173892,0.006871477,0.004950438,0.011912003,4,6.21,42,1,17
0.291254794,-2.558343203,1.001063752,0.007403582,0.005487542,0.013324856,5,8.28,42,1,17
0.295946017,-2.515643774,1.057849581,0.006916206,0.005189188,0.012648333,6,10.35,42,1,17
0.223767988,-2.534540789,1.037258735,0.008145484,0.00615289,0.015026432,7,12.42,42,1,17
0.175053782,-2.535538149,1.038562592,0.007921989,0.006073317,0.014895342,8,14.49,42,1,17
0.17557159,-2.503649323,1.116315079,0.008554095,0.006631094,0.016313486,9,16.56,42,1,17
0.120649239,-2.464946384,1.095380372,0.009028762,0.007070253,0.017442192,10,18.63,42,1,17
0.098063779,-2.455983735,1.143341192,0.008664283,0.006922496,0.01716813,11,20.7,42,1,17
0.107062737,-2.388374756,1.058711147,0.00812233,0.006550787,0.016282964,12,22.77,42,1,17
0.140997336,-2.366150758,1.029878057,0.008551634,0.006934788,0.017261305,13,24.84,42,1,17
0.11884066,-2.335879432,1.026031956,0.008370394,0.0067777,0.016865194,14,26.91,42,1,17
0.132673023,-2.324796404,0.964461616,0.008178216,0.006684148,0.016670679,15,28.98,42,1,17
0.117878076,-2.357222709,1.115544916,0.00556833,0.00460514,0.011513613,16,31.05,42,1,17
0.107327401,-2.40624776,1.224627302,0.009063805,0.007525255,0.018838265,17,33.12,42,1,17
0.027709883,-2.432320106,1.28539483,0.007440051,0.00603964,0.015037766,18,35.19,42,1,17
0.053870721,-2.565437259,1.380424047,0.007908922,0.006411582,0.015957711,19,37.26,42,1,17
0.028917688,-2.502327367,1.400847421,0.008788165,0.007148304,0.017806769,20,39.33,42,1,17
-0.050276691,-2.558345343,1.392696618,0.008361748,0.006876727,0.017174977,21,41.4,42,1,17
0.036307813,-2.556588675,1.526406078,0.007845022,0.006610276,0.016602252,22,43.47,42,1,17
-0.023531753,-2.590432782,1.527260939,0.007995818,0.006995478,0.017712309,23,45.54,42,1,17
-0.022177882,-2.61157516,1.49324368,0.008916498,0.007873725,0.019973162,24,47.61,42,1,17
-0.047231097,-2.567128467,1.429171325,0.00789932,0.007083583,0.018021044,25,49.68,42,1,17
0.007053197,-2.591485834,1.379481592,0.008597931,0.007791136,0.019861243,26,51.75,42,1,17
0.104712756,-2.571375441,1.343862008,0.006563354,0.006057581,0.015493721,27,53.82,42,1,17
0.072794585,-2.629808703,1.345455862,0.007465841,0.006993552,0.01793607,28,55.89,42,1,17
0.075614406,-2.58565555,1.312374372,0.006655452,0.006342154,0.016312279,29,57.96,42,1,17
0.144044989,-2.535215068,1.379263182,0.006425546,0.00610779,0.015703015,30,60.03,42,1,17
0.160511468,-2.628972777,1.336790542,0.006468156,0.006100579,0.015664554,31,62.1,42,1,17
0.265397998,-2.669658985,1.410759355,0.005309065,0.005007751,0.012857104,32,64.17,42,1,17
0.280353858,-2.645158697,1.493284258,0.007351758,0.006788396,0.017365919,33,66.24,42,1,17
0.296733633,-2.685279918,1.454857397,0.007143879,0.006543133,0.016712432,34,68.31,42,1,17
0.270684634,-2.642723065,1.560768732,0.00794372,0.00719542,0.018342998,35,70.38,42,1,17
0.29087247,-2.686472794,1.512702918,0.008282681,0.007437541,0.018926907,36,72.45,42,1,17
0.305898587,-2.593205784,1.615115828,0.007305036,0.006376315,0.016135491,37,74.52,42,1,17
0.336844094,-2.640347678,1.518822131,0.006845408,0.005922956,0.014961075,38,76.59,42,1,17
0.261027684,-2.663720552,1.50200442,0.008528377,0.007314716,0.018441842,39,78.66,42,1,17
0.197887905,-2.638086946,1.525074394,0.006787094,0.005779747,0.014549606,40,80.73,42,1,17
0.173974065,-2.619262882,1.549334471,0.007513359,0.006586302,0.016681359,41,82.8,42,1,17
0.280961168,-2.608013036,1.552929135,0.008053003,0.006934142,0.01749779,42,84.87,42,1,17
0.28087515,-2.578952661,1.574666246,0.006959681,0.005944047,0.014973712,43,86.94,42,1,17
0.300573275,-2.524396346,1.534729191,0.009054887,0.007674643,0.019301666,44,89.01,42,1,17
0.285200278,-2.45183287,1.545835039,0.008607898,0.007472371,0.018887972,45,91.08,42,1,17
0.257412842,-2.320317013,1.530803521,0.007557061,0.006707337,0.017031044,46,93.15,42,1,17
0.199795843,-2.26826145,1.519731675,0.006674564,0.005998239,0.01526742,47,95.22,42,1,17
0.31062499,-2.181702919,1.438190269,0.005763425,0.005242825,0.013375137,48,97.29,42,1,17
0.244457707,-2.191634448,1.41946637,0.007137049,0.006519558,0.016645174,49,99.36,42,1,17
0.14353089,-2.1796778,1.368982283,0.007007292,0.006389114,0.016307448,50,101.43,42,1,17
0.085178451,-2.125000775,1.423573431,0.006993959,0.006404701,0.016358584,51,103.5,42,1,17
-0.010930208,-2.131199088,1.257087958,0.007275268,0.006806176,0.017449778,52,105.57,42,1,17
-0.047651035,-2.122325505,1.33208768,0.007469746,0.007097393,0.018245948,53,107.64,42,1,17
-0.06552805,-2.179051713,1.339529113,0.008859125,0.00841437,0.021630798,54,109.71,42,1,17
-0.033774774,-2.240586456,1.334335992,0.008173547,0.007731158,0.019860913,55,111.78,42,1,17
-0.010427946,-2.209629686,1.370082595,0.007831711,0.007412116,0.019043132,56,113.85,42,1,17
0.068999488,-2.365990951,1.379409598,0.007902618,0.007416519,0.019026518,57,115.92,42,1,17
0.069327263,-2.291559667,1.372378083,0.008088794,0.007613656,0.019541934,58,117.99,42,1,17
0.057664984,-2.264516111,1.402142332,0.006867662,0.006453912,0.016560378,59,120.06,42,1,17
0.063100954,-2.361807532,1.415255207,0.006309022,0.005957954,0.015300636,60,122.13,42,1,17
0.100631916,-2.373049459,1.394605881,0.007766885,0.0072851,0.018687203,61,124.2,42,1,17
0.157524219,-2.336458907,1.47901625,0.009336174,0.008777225,0.022523928,62,126.27,42,1,17
0.079591402,-2.319656003,1.402480012,0.008634345,0.008139183,0.020897204,63,128.34,42,1,17
0.079278382,-2.404402891,1.382470114,0.00757531,0.007295921,0.018798617,64,130.41,42,1,17
0.155942517,-2.461355101,1.311748023,0.006136989,0.005852387,0.015053729,65,132.48,42,1,17
0.118056327,-2.522021677,1.323714127,0.005925585,0.005719633,0.014742447,66,134.55,42,1,17
0.213975996,-2.457054347,1.31259059,0.006346336,0.006109127,0.015738286,67,136.62,42,1,17
0.269379529,-2.421130055,1.331987219,0.005626931,0.005405654,0.013922072,68,138.69,42,1,17
0.203358391,-2.431981794,1.372994527,0.005265836,0.005092797,0.013130299,69,140.76,42,1,17
0.239936561,-2.347302906,1.310066245,0.005995704,0.005859601,0.015131964,70,142.83,42,1,17
NaN,NaN,NaN,NaN,NaN,NaN,71,144.9,42,1,17
0.182457366,-2.175459734,1.293831833,0.006565784,0.006498955,0.016817146,72,146.97,42,1,17
0.177967855,-2.261869611,1.144807063,0.007451436,0.007410011,0.019188667,73,149.04,42,1,17
0.120858446,-2.306662941,1.176222364,0.006823132,0.006784763,0.017568755,74,151.11,42,1,17
0.095376968,-2.186529893,1.185859544,0.006572792,0.006533443,0.016916808,75,153.18,42,1,17
0.069685052,-2.242776362,1.264012438,0.005376305,0.005368094,0.013909936,76,155.25,42,1,17
0.046048383,-2.242759927,1.245317749,0.006104415,0.006103357,0.015818093,77,157.32,42,1,17
0.114395866,-2.318977257,1.335951176,0.006569029,0.006568631,0.017024299,78,159.39,42,1,17
0.149628279,-2.407302072,1.241954506,0.005462483,0.005460308,0.014150991,79,161.46,42,1,17
0.086889905,-2.441380384,1.204487988,0.00566805,0.005663287,0.014675093,80,163.53,42,1,17
0.009139945,-2.500910969,1.218946641,0.005436217,0.005416676,0.014030462,81,165.6,42,1,17
0.064557418,-2.489277292,1.258768083,0.006375653,0.006351053,0.016450265,82,167.67,42,1,17
0.113082006,-2.419812347,1.222061827,0.006084192,0.006050456,0.015667466,83,169.74,42,1,17
0.185214468,-2.341649621,1.322653872,0.005078634,0.005032551,0.013024682,84,171.81,42,1,17
0.257734953,-2.256210025,1.282922887,0.003945102,0.00389705,0.010082212,85,173.88,42,1,17
0.277710827,-2.288452513,1.334424988,0.003453816,0.003427698,0.008874473,86,175.95,42,1,17
0.186025368,-2.252101271,1.33997652,0.00397585,0.003945695,0.010214477,87,178.02,42,1,17
0.131011072,-2.140751147,1.32832924,0.0056093,0.005532005,0.014307003,88,180.09,42,1,17
0.051571011,-2.131673641,1.263209085,0.004977863,0.00490024,0.012669226,89,182.16,42,1,17
0.112426179,-2.069982358,1.198520587,0.004846571,0.004752715,0.012280954,90,184.23,42,1,17
0.100359607,-2.083452989,1.167315389,0.00659331,0.006491858,0.016785129,91,186.3,42,1,17
0.059258255,-1.988681861,1.22432684,0.004770427,0.004678438,0.012089623,92,188.37,42,1,17
0.047870351,-1.913305682,1.215547545,0.005695935,0.005567175,0.014379418,93,190.44,42,1,17
-0.018217323,-1.836946129,1.214241812,0.005928287,0.00581716,0.015034191,94,192.51,42,1,17
-0.085225491,-1.817145775,1.216364859,0.004635315,0.004555947,0.011776591,95,194.58,42,1,17
-0.142418531,-1.777043973,1.191958777,0.006233177,0.006077403,0.015690009,96,196.65,42,1,17
-0.171520274,-1.745480851,1.152827512,0.006707284,0.006518766,0.016819425,97,198.72,42,1,17
-0.148602948,-1.718805214,1.172898515,0.00648138,0.006322302,0.01632326,98,200.79,42,1,17
-0.117433655,-1.838707565,1.268321042,0.007198882,0.006991532,0.01803907,99,202.86,42,1,17
-0.139300336,-1.842632862,1.301739541,0.008126475,0.007992892,0.020663595,100,204.93,42,1,17
-0.176862051,-1.885954196,1.269566506,0.008659122,0.008491124,0.021940997,101,207,42,1,17
-0.223467685,-1.858272976,1.287522939,0.007563917,0.007405254,0.019129687,102,209.07,42,1,17
-0.189740199,-1.957128571,1.227241387,0.005573972,0.005460366,0.014101658,103,211.14,42,1,17
-0.151125711,-1.965349563,1.250161392,0.004523968,0.004426044,0.011426982,104,213.21,42,1,17
-0.124680228,-1.963202402,1.191381914,0.006452872,0.006290348,0.016234958,105,215.28,42,1,17
-0.067999442,-2.020497561,1.264490295,0.005948585,0.005858978,0.015141546,106,217.35,42,1,17
-0.001974837,-2.040858921,1.236443706,0.004226636,0.004165028,0.01075734,107,219.42,42,1,17
0.070038627,-2.113806972,1.242433948,0.00438032,0.004329039,0.011195627,108,221.49,42,1,17
0.205794502,-2.207977293,1.277145421,0.003182242,0.003141919,0.008121771,109,223.56,42,1,17
0.284870678,-2.220467618,1.35275102,0.004026801,0.004002663,0.01035771,110,225.63,42,1,17
0.349729256,-2.252490888,1.309070476,0.006001691,0.005994711,0.015533386,111,227.7,42,1,17
0.37115119,-2.145327812,1.193510172,0.00553032,0.005526832,0.014322896,112,229.77,42,1,17
0.476798561,-2.153262666,1.17251982,0.004566955,0.004545894,0.011773978,113,231.84,42,1,17
0.548731816,-2.126800359,1.169574169,0.004832807,0.004812038,0.012479243,114,233.91,42,1,17
0.664320413,-2.074319831,1.22587049,0.004790407,0.004760026,0.012336336,115,235.98,42,1,17
0.737035782,-2.049539819,1.260684359,0.004598563,0.00458382,0.011874378,116,238.05,42,1,17
0.752439084,-2.016998087,1.260979119,0.005530634,0.005508561,0.014268612,117,240.12,42,1,17
0.828143659,-1.995499253,1.320657948,0.005739546,0.005701554,0.014761248,118,242.19,42,1,17
0.867213231,-1.937666837,1.29580481,0.004736391,0.004707633,0.012189657,119,244.26,42,1,17
0.94291716,-1.898723507,1.341157775,0.004504833,0.004467495,0.011563623,120,246.33,42,1,17
1.021953988,-1.843019458,1.40289827,0.004749636,0.004680032,0.01210123,121,248.4,42,1,17
1.145910127,-1.808210533,1.360306317,0.003747348,0.003703113,0.009579786,122,250.47,42,1,17
1.267460531,-1.89925686,1.369180012,0.004417273,0.004359156,0.011275136,123,252.54,42,1,17
1.23342416,-1.844092585,1.37407396,0.00457353,0.004523267,0.011702874,124,254.61,42,1,17
1.175939762,-1.824147168,1.483518471,0.002906056,0.002875333,0.007436219,125,256.68,42,1,17
1.156177271,-1.838109026,1.505043978,0.004543998,0.004501463,0.011649736,126,258.75,42,1,17
1.073580667,-1.830887358,1.49701013,0.004449837,0.004403419,0.01139443,127,260.82,42,1,17
1.011215724,-1.81431865,1.447748257,0.004117897,0.004087318,0.010580816,128,262.89,42,1,17
0.981971573,-1.792186742,1.354722577,0.003570257,0.00356786,0.009245239,129,264.96,42,1,17
0.933826801,-1.899806097,1.322577371,0.003900911,0.003898973,0.010104044,130,267.03,42,1,17
0.919481982,-1.865492486,1.386643532,0.004917831,0.004911655,0.012726423,131,269.1,42,1,17
0.963871695,-1.849429646,1.391592658,0.004671125,0.00465693,0.012062796,132,271.17,42,1,17
0.918831179,-1.94655827,1.38517807,0.005192363,0.005176319,0.013408086,133,273.24,42,1,17
0.972315659,-1.984198364,1.340538957,0.005365977,0.005345049,0.013844674,134,275.31,42,1,17
0.920398323,-2.011215586,1.33440699,0.00408247,0.004061355,0.010516897,135,277.38,42,1,17
0.957485997,-2.015272556,1.346873471,0.004206721,0.004172691,0.010800618,136,279.45,42,1,17
0.942307227,-2.023291576,1.347358071,0.004434828,0.004411924,0.011425324,137,281.52,42,1,17
0.864600297,-2.004848324,1.297017802,0.004758329,0.004708396,0.012182875,138,283.59,42,1,17
0.821265448,-1.874952024,1.321328141,0.004885088,0.004811065,0.012439023,139,285.66,42,1,17
0.857901784,-1.756289413,1.334757102,0.004200273,0.004178218,0.010819299,140,287.73,42,1,17
0.801408,-1.723775848,1.368026054,0.004974169,0.004937756,0.012783186,141,289.8,42,1,17
0.785389152,-1.649881459,1.362760972,0.005386548,0.005337961,0.013814854,142,291.87,42,1,17
0.666638153,-1.632917474,1.461057505,0.005378658,0.005291997,0.013681904,143,293.94,42,1,17
0.656966364,-1.601914032,1.41886089,0.006277908,0.006221344,0.016101556,144,296.01,42,1,17
0.564271644,-1.621672171,1.486952426,0.005542923,0.005447907,0.014081388,145,298.08,42,1,17
0.554021967,-1.647575398,1.466573132,0.005102891,0.005024577,0.012990992,146,300.15,42,1,17
0.490785291,-1.675000237,1.365940161,0.004797824,0.004723841,0.012213874,147,302.22,42,1,17
0.508630884,-1.665370007,1.389282399,0.005783634,0.005689274,0.014707741,148,304.29,42,1,17
0.485416697,-1.757546425,1.457962893,0.005816726,0.005697231,0.014717828,149,306.36,42,1,17
0.480219114,-1.730876522,1.421417651,0.005370803,0.005253193,0.013542324,150,308.43,42,1,17
0.514371912,-1.664194918,1.466665739,0.004831237,0.004709579,0.012117278,151,310.5,42,1,17
0.43366461,-1.709119672,1.396577485,0.005452486,0.005253758,0.013513466,152,312.57,42,1,17
0.480283217,-1.691170142,1.401282069,0.00500576,0.004756801,0.012200376,153,314.64,42,1,17
0.54858728,-1.704502109,1.474702296,0.005192441,0.004938407,0.012674731,154,316.71,42,1,17
